"job_id","job_title","salary_year_avg","job_posted_date","company_name","skills"
904706,"Operations Analyst III","156000.0","2023-10-27 12:02:49","Walmart Global Tech","jquery"
904706,"Operations Analyst III","156000.0","2023-10-27 12:02:49","Walmart Global Tech","tableau"
904706,"Operations Analyst III","156000.0","2023-10-27 12:02:49","Walmart Global Tech","looker"
93331,"Business Intelligence Engineer, Ring","153500.0","2023-10-24 13:18:48","Amazon.com","sql"
93331,"Business Intelligence Engineer, Ring","153500.0","2023-10-24 13:18:48","Amazon.com","python"
93331,"Business Intelligence Engineer, Ring","153500.0","2023-10-24 13:18:48","Amazon.com","aws"
93331,"Business Intelligence Engineer, Ring","153500.0","2023-10-24 13:18:48","Amazon.com","redshift"
93331,"Business Intelligence Engineer, Ring","153500.0","2023-10-24 13:18:48","Amazon.com","tableau"
93331,"Business Intelligence Engineer, Ring","153500.0","2023-10-24 13:18:48","Amazon.com","flow"
139882,"Borrow Business Intelligence","152000.0","2023-07-15 09:27:43","SoFi","sql"
139882,"Borrow Business Intelligence","152000.0","2023-07-15 09:27:43","SoFi","azure"
139882,"Borrow Business Intelligence","152000.0","2023-07-15 09:27:43","SoFi","aws"
139882,"Borrow Business Intelligence","152000.0","2023-07-15 09:27:43","SoFi","snowflake"
139882,"Borrow Business Intelligence","152000.0","2023-07-15 09:27:43","SoFi","tableau"
45253,"Customer Remediation Lead Analyst - VP - Hybrid","151950.0","2023-04-10 14:53:31","Citi","python"
45253,"Customer Remediation Lead Analyst - VP - Hybrid","151950.0","2023-04-10 14:53:31","Citi","r"
205314,"Analyst","150000.0","2023-02-27 17:38:06","CRG Search","sheets"
205314,"Analyst","150000.0","2023-02-27 17:38:06","CRG Search","flow"
987870,"Lead Business Intelligence Analyst","150000.0","2023-03-24 06:02:40","Autodesk, Inc","sql"
987870,"Lead Business Intelligence Analyst","150000.0","2023-03-24 06:02:40","Autodesk, Inc","python"
987870,"Lead Business Intelligence Analyst","150000.0","2023-03-24 06:02:40","Autodesk, Inc","r"
987870,"Lead Business Intelligence Analyst","150000.0","2023-03-24 06:02:40","Autodesk, Inc","snowflake"
987870,"Lead Business Intelligence Analyst","150000.0","2023-03-24 06:02:40","Autodesk, Inc","excel"
987870,"Lead Business Intelligence Analyst","150000.0","2023-03-24 06:02:40","Autodesk, Inc","tableau"
987870,"Lead Business Intelligence Analyst","150000.0","2023-03-24 06:02:40","Autodesk, Inc","looker"
987870,"Lead Business Intelligence Analyst","150000.0","2023-03-24 06:02:40","Autodesk, Inc","powerpoint"
656497,"Ruby Data Business Lead Analyst - C13/VP","150000.0","2023-01-14 06:03:12","Citigroup, Inc","ruby"
656497,"Ruby Data Business Lead Analyst - C13/VP","150000.0","2023-01-14 06:03:12","Citigroup, Inc","ruby"
491832,"Senior BI Analyst","147500.0","2023-03-01 04:05:25","Vuori, Inc","sql"
491832,"Senior BI Analyst","147500.0","2023-03-01 04:05:25","Vuori, Inc","sas"
491832,"Senior BI Analyst","147500.0","2023-03-01 04:05:25","Vuori, Inc","excel"
491832,"Senior BI Analyst","147500.0","2023-03-01 04:05:25","Vuori, Inc","tableau"
491832,"Senior BI Analyst","147500.0","2023-03-01 04:05:25","Vuori, Inc","power bi"
491832,"Senior BI Analyst","147500.0","2023-03-01 04:05:25","Vuori, Inc","sas"
491832,"Senior BI Analyst","147500.0","2023-03-01 04:05:25","Vuori, Inc","alteryx"
1313937,"Manager Analytics and Reporting","145000.0","2023-06-22 13:01:41","CyberCoders","sql"
1313937,"Manager Analytics and Reporting","145000.0","2023-06-22 13:01:41","CyberCoders","excel"
1313937,"Manager Analytics and Reporting","145000.0","2023-06-22 13:01:41","CyberCoders","tableau"
494329,"Market Risk Reporting Lead Analyst","145000.0","2023-05-04 15:42:54","WhiteCrow","python"
494329,"Market Risk Reporting Lead Analyst","145000.0","2023-05-04 15:42:54","WhiteCrow","r"
494329,"Market Risk Reporting Lead Analyst","145000.0","2023-05-04 15:42:54","WhiteCrow","sas"
494329,"Market Risk Reporting Lead Analyst","145000.0","2023-05-04 15:42:54","WhiteCrow","excel"
494329,"Market Risk Reporting Lead Analyst","145000.0","2023-05-04 15:42:54","WhiteCrow","tableau"
494329,"Market Risk Reporting Lead Analyst","145000.0","2023-05-04 15:42:54","WhiteCrow","sas"
494329,"Market Risk Reporting Lead Analyst","145000.0","2023-05-04 15:42:54","WhiteCrow","powerpoint"
450442,"Digital Business Analyst (Financial Services)","142500.0","2023-10-15 19:00:00","Reputable Staffing, Inc.","sql"
450442,"Digital Business Analyst (Financial Services)","142500.0","2023-10-15 19:00:00","Reputable Staffing, Inc.","jira"
700089,"Sr Business Intelligence Analyst","142025.0","2023-11-02 21:13:39","Gartner","sql"
700089,"Sr Business Intelligence Analyst","142025.0","2023-11-02 21:13:39","Gartner","python"
700089,"Sr Business Intelligence Analyst","142025.0","2023-11-02 21:13:39","Gartner","excel"
700089,"Sr Business Intelligence Analyst","142025.0","2023-11-02 21:13:39","Gartner","power bi"
700089,"Sr Business Intelligence Analyst","142025.0","2023-11-02 21:13:39","Gartner","powerpoint"
858400,"Bi engineer","140000.0","2023-08-20 23:30:14","Esr","sql"
858400,"Bi engineer","140000.0","2023-08-20 23:30:14","Esr","tableau"
264110,"Business Intelligence Analyst","140000.0","2023-10-15 00:01:30","Robert Half","go"
264110,"Business Intelligence Analyst","140000.0","2023-10-15 00:01:30","Robert Half","aws"
991160,"SAP Data Business Analyst","140000.0","2023-03-28 12:05:12","Hays","sql"
991160,"SAP Data Business Analyst","140000.0","2023-03-28 12:05:12","Hays","sap"
172268,"BI Engineering Manager (Analytics Engineering)","139216.0","2023-09-05 19:10:15","Deliveroo","sql"
172268,"BI Engineering Manager (Analytics Engineering)","139216.0","2023-09-05 19:10:15","Deliveroo","snowflake"
172268,"BI Engineering Manager (Analytics Engineering)","139216.0","2023-09-05 19:10:15","Deliveroo","looker"
1300479,"Senior Analyst - People/Workforce Analytics","139000.0","2023-10-08 07:00:11","Stanford University","sql"
1300479,"Senior Analyst - People/Workforce Analytics","139000.0","2023-10-08 07:00:11","Stanford University","python"
1300479,"Senior Analyst - People/Workforce Analytics","139000.0","2023-10-08 07:00:11","Stanford University","r"
1300479,"Senior Analyst - People/Workforce Analytics","139000.0","2023-10-08 07:00:11","Stanford University","oracle"
1300479,"Senior Analyst - People/Workforce Analytics","139000.0","2023-10-08 07:00:11","Stanford University","tableau"
1300479,"Senior Analyst - People/Workforce Analytics","139000.0","2023-10-08 07:00:11","Stanford University","power bi"
1300479,"Senior Analyst - People/Workforce Analytics","139000.0","2023-10-08 07:00:11","Stanford University","alteryx"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","sql"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","python"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","java"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","db2"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","oracle"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","snowflake"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","hadoop"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","phoenix"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","tableau"
1338127,"Lead Management Analyst","138775.0","2023-02-17 13:03:18","USAA","flow"
106225,"Business Strategy Analyst Senior (Hybrid)","138640.0","2023-06-30 14:01:54","USAA","sql"
106225,"Business Strategy Analyst Senior (Hybrid)","138640.0","2023-06-30 14:01:54","USAA","python"
106225,"Business Strategy Analyst Senior (Hybrid)","138640.0","2023-06-30 14:01:54","USAA","r"
106225,"Business Strategy Analyst Senior (Hybrid)","138640.0","2023-06-30 14:01:54","USAA","sas"
106225,"Business Strategy Analyst Senior (Hybrid)","138640.0","2023-06-30 14:01:54","USAA","phoenix"
106225,"Business Strategy Analyst Senior (Hybrid)","138640.0","2023-06-30 14:01:54","USAA","excel"
106225,"Business Strategy Analyst Senior (Hybrid)","138640.0","2023-06-30 14:01:54","USAA","tableau"
106225,"Business Strategy Analyst Senior (Hybrid)","138640.0","2023-06-30 14:01:54","USAA","sas"
